data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1981,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),45.682810810514944
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1982,NA,NA,national,United States,0,Outcome,Total compensation per hour,9.375382334488387
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1982,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.0946859889199
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1982,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),15.102459077035656
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1982,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),45.256697838231005
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1983,NA,NA,national,United States,0,Outcome,Total compensation per hour,9.83442666465178
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1983,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.283874433281927
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1983,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),16.228987647601976
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1983,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),46.67467300904529
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1984,NA,NA,national,United States,0,Outcome,Total compensation per hour,10.192079570061496
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1984,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.13455040514657
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1984,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),17.309902609658504
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1984,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),47.782822350618375
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1985,NA,NA,national,United States,0,Outcome,Total compensation per hour,10.514396808823657
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1985,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.069824664512772
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1985,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),18.193606142510372
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1985,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),48.57067349854039
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1986,NA,NA,national,United States,0,Outcome,Total compensation per hour,10.787737792343592
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1986,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.33367602518479
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1986,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),18.93551586819214
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1986,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),49.73357550086936
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1987,NA,NA,national,United States,0,Outcome,Total compensation per hour,11.026285611735371
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1987,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.01272560819257
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1987,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),19.477141157249573
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1987,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),49.48246672382324
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1988,NA,NA,national,United States,0,Outcome,Total compensation per hour,11.39829051666638
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1988,NA,NA,national,United States,0,Outcome,Total compensation per hour,27.925029990077025
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1988,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),20.458822177799224
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1988,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),50.12271112421044
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1989,NA,NA,national,United States,0,Outcome,Total compensation per hour,11.917607435935254
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1989,NA,NA,national,United States,0,Outcome,Total compensation per hour,27.96957540155107
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1989,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),21.49312415890783
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1989,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),50.44247010224623
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1990,NA,NA,national,United States,0,Outcome,Total compensation per hour,12.428510646557706
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1990,NA,NA,national,United States,0,Outcome,Total compensation per hour,27.81619049467677
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1990,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),22.63867583733258
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1990,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),50.66751258831578
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1991,NA,NA,national,United States,0,Outcome,Total compensation per hour,12.888197900285595
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1991,NA,NA,national,United States,0,Outcome,Total compensation per hour,27.833520495659094
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1991,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),23.615783515567276
