data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1997,NA,NA,national,United States,0,Gender,Female,0.2347979495769127
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1997,NA,NA,national,United States,0,Gender,Male,0.3362313942144667
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2001,NA,NA,national,United States,0,,Overall,0.2903566179504302
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2001,NA,NA,national,United States,0,Gender,Female,0.2422496026861688
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2001,NA,NA,national,United States,0,Gender,Male,0.3589875051270359
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2001,NA,NA,national,United States,0,,Overall,0.3009568230025885
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2001,NA,NA,national,United States,0,Gender,Female,0.2445839572946793
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2001,NA,NA,national,United States,0,Gender,Male,0.35178076983097173
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2002,NA,NA,national,United States,0,,Overall,0.2950764866546006
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2002,NA,NA,national,United States,0,Gender,Female,0.2596308926986256
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2002,NA,NA,national,United States,0,Gender,Male,0.36048276590564543
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2002,NA,NA,national,United States,0,,Overall,0.30193386104887776
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2002,NA,NA,national,United States,0,Gender,Female,0.2560528511884389
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2002,NA,NA,national,United States,0,Gender,Male,0.3467602518212891
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2003,NA,NA,national,United States,0,,Overall,0.30369219433944217
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2003,NA,NA,national,United States,0,Gender,Female,0.24052836533008592
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2003,NA,NA,national,United States,0,Gender,Male,0.3588960554113081
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2003,NA,NA,national,United States,0,,Overall,0.2944219120560806
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2003,NA,NA,national,United States,0,Gender,Female,0.2467102986926486
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2003,NA,NA,national,United States,0,Gender,Male,0.34252192089589806
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2004,NA,NA,national,United States,0,,Overall,0.3126610523551143
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2004,NA,NA,national,United States,0,Gender,Female,0.24111525990831872
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2004,NA,NA,national,United States,0,Gender,Male,0.3640490528842969
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2004,NA,NA,national,United States,0,,Overall,0.29388327202321207
