data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2019,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),365.14951964488097
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2020,NA,NA,national,United States,0,Outcome,Total compensation per hour,241.2159160445373
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2020,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),379.9330744241865
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2021,NA,NA,national,United States,0,Outcome,Total compensation per hour,240.54312033072895
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2021,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),389.69910887867354
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2022,NA,NA,national,United States,0,Outcome,Total compensation per hour,236.01066624198972
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2022,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),384.2451291659924
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2023,NA,NA,national,United States,0,Outcome,Total compensation per hour,238.8732692985045
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2023,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),390.1032772737939
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2024,NA,NA,national,United States,0,Outcome,Total compensation per hour,242.8696266658579
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2024,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),398.7581742000917
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2025,NA,NA,national,United States,0,Outcome,Total compensation per hour,246.9211468983136
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2025,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),406.8133700379115
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,1,NA,national,United States,0,Outcome,Total compensation per hour,100
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,1,NA,national,United States,0,Outcome,Net productivity (output per hour),100
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,2,NA,national,United States,0,Outcome,Total compensation per hour,100.75097564555551
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,2,NA,national,United States,0,Outcome,Net productivity (output per hour),101.21395710790094
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,3,NA,national,United States,0,Outcome,Total compensation per hour,100.84057385234036
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,3,NA,national,United States,0,Outcome,Net productivity (output per hour),100.76385894365724
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,4,NA,national,United States,0,Outcome,Total compensation per hour,103.08779657109147
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1948,4,NA,national,United States,0,Outcome,Net productivity (output per hour),102.72504384429068
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,1,NA,national,United States,0,Outcome,Total compensation per hour,105.37368939372726
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,1,NA,national,United States,0,Outcome,Net productivity (output per hour),102.19413811944489
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,2,NA,national,United States,0,Outcome,Total compensation per hour,106.62293886118448
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,2,NA,national,United States,0,Outcome,Net productivity (output per hour),101.33196800516546
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,3,NA,national,United States,0,Outcome,Total compensation per hour,109.0296625846418
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948q1",quarter,1949,3,NA,national,United States,0,Outcome,Net productivity (output per hour),104.74789457887704
